report_id,category,district,amount,risk_score,status
SX-102113,digital_arrest,Jaipur,613292,74,submitted
SX-102114,phishing,Mumbai,548057,35,submitted
SX-102115,digital_arrest,Bengaluru,186032,92,resolved
SX-102116,phishing,Lucknow,773744,66,submitted
SX-102117,digital_arrest,Pune,70807,67,verified
SX-102118,counterfeit,Kolkata,81453,84,verified
SX-102119,scam_call,Central Delhi,699498,82,investigating
SX-102120,digital_arrest,Lucknow,352498,74,submitted
SX-102121,scam_call,Pune,265643,34,resolved
SX-102122,digital_arrest,Bengaluru,792102,88,submitted
SX-102123,counterfeit,Bengaluru,765327,57,investigating
SX-102124,scam_call,Lucknow,385881,16,submitted
SX-102125,phishing,Lucknow,231079,59,investigating
SX-102126,digital_arrest,Kolkata,517407,52,verified
SX-102127,phishing,Mumbai,668008,44,resolved
SX-102128,counterfeit,Lucknow,693576,35,verified
SX-102129,phishing,Central Delhi,637048,56,submitted
SX-102130,digital_arrest,Bengaluru,656569,55,investigating
SX-102131,scam_call,Jaipur,499486,87,investigating
SX-102132,digital_arrest,Pune,787309,87,resolved
SX-102133,digital_arrest,Kolkata,496244,73,investigating
SX-102134,digital_arrest,Bengaluru,271982,23,verified
SX-102135,counterfeit,Mumbai,607761,54,verified
SX-102136,digital_arrest,Pune,368945,38,resolved
SX-102137,upi_fraud,Kolkata,48195,31,resolved
SX-102138,counterfeit,Chennai,240709,47,submitted
SX-102139,upi_fraud,Chennai,250582,44,verified
SX-102140,digital_arrest,Kolkata,64037,59,investigating
SX-102141,phishing,Central Delhi,211520,65,verified
SX-102142,upi_fraud,Central Delhi,765276,38,investigating
SX-102143,counterfeit,Kolkata,361932,79,submitted
SX-102144,phishing,Lucknow,64820,63,investigating
SX-102145,upi_fraud,Lucknow,699326,85,investigating
SX-102146,phishing,Mumbai,662853,77,investigating
SX-102147,phishing,Lucknow,459623,49,resolved
SX-102148,counterfeit,Pune,62569,50,submitted
SX-102149,counterfeit,Chennai,555389,37,resolved
SX-102150,digital_arrest,Central Delhi,787434,49,investigating
SX-102151,counterfeit,Bengaluru,547612,26,investigating
SX-102152,counterfeit,Kolkata,690599,78,investigating
SX-102153,scam_call,Bengaluru,211834,16,submitted
SX-102154,counterfeit,Central Delhi,600993,22,verified
SX-102155,scam_call,Lucknow,447838,48,investigating
SX-102156,scam_call,Chennai,742216,69,submitted
SX-102157,digital_arrest,Pune,703991,89,investigating
SX-102158,upi_fraud,Kolkata,470653,61,investigating
SX-102159,counterfeit,Central Delhi,494851,90,verified
SX-102160,phishing,Bengaluru,564564,21,submitted
SX-102161,digital_arrest,Kolkata,666921,90,resolved
SX-102162,phishing,Pune,449732,95,investigating
SX-102163,phishing,Bengaluru,548409,62,verified
SX-102164,counterfeit,Chennai,281428,20,verified
SX-102165,digital_arrest,Kolkata,175558,34,verified
SX-102166,counterfeit,Jaipur,102068,42,resolved
SX-102167,phishing,Jaipur,634071,75,investigating
SX-102168,counterfeit,Bengaluru,66046,68,submitted
SX-102169,scam_call,Central Delhi,338440,28,investigating
SX-102170,upi_fraud,Pune,538371,44,submitted
SX-102171,phishing,Mumbai,570163,54,resolved
SX-102172,phishing,Chennai,380599,86,investigating
SX-102173,digital_arrest,Central Delhi,606845,32,verified
SX-102174,scam_call,Mumbai,778462,69,resolved
SX-102175,counterfeit,Central Delhi,586692,85,investigating
SX-102176,phishing,Jaipur,313688,68,resolved
SX-102177,digital_arrest,Bengaluru,342918,43,investigating
SX-102178,scam_call,Pune,90925,94,verified
SX-102179,scam_call,Lucknow,728331,75,investigating
SX-102180,phishing,Chennai,325210,18,verified
SX-102181,phishing,Jaipur,90800,35,resolved
SX-102182,upi_fraud,Lucknow,462176,76,resolved
SX-102183,digital_arrest,Pune,642138,63,verified
SX-102184,upi_fraud,Jaipur,614859,78,submitted
SX-102185,upi_fraud,Kolkata,422710,58,resolved
SX-102186,digital_arrest,Chennai,257666,80,submitted
SX-102187,phishing,Pune,218896,92,verified
SX-102188,phishing,Jaipur,370760,39,resolved
SX-102189,scam_call,Pune,283416,24,verified
SX-102190,counterfeit,Kolkata,502761,76,investigating
SX-102191,phishing,Mumbai,321970,17,resolved
SX-102192,scam_call,Chennai,186822,72,verified
SX-102193,phishing,Bengaluru,109998,34,submitted
SX-102194,counterfeit,Kolkata,733552,81,resolved
SX-102195,upi_fraud,Chennai,498458,62,submitted
SX-102196,scam_call,Jaipur,309861,85,verified
SX-102197,upi_fraud,Mumbai,677017,40,submitted
SX-102198,digital_arrest,Mumbai,209397,76,resolved
SX-102199,counterfeit,Mumbai,216113,53,investigating
SX-102200,counterfeit,Chennai,402540,57,resolved
SX-102201,scam_call,Jaipur,282623,76,submitted
SX-102202,digital_arrest,Pune,360392,39,resolved
SX-102203,digital_arrest,Jaipur,74542,86,verified
SX-102204,counterfeit,Pune,42087,31,resolved
SX-102205,scam_call,Bengaluru,196346,99,verified
SX-102206,counterfeit,Bengaluru,151206,42,investigating
SX-102207,scam_call,Mumbai,725197,82,resolved
SX-102208,upi_fraud,Pune,173955,50,submitted
SX-102209,scam_call,Jaipur,447112,23,verified
SX-102210,phishing,Chennai,367664,95,submitted
SX-102211,phishing,Bengaluru,10875,82,verified
SX-102212,scam_call,Chennai,781629,15,verified
SX-102213,digital_arrest,Chennai,135722,94,verified
SX-102214,scam_call,Kolkata,671230,32,submitted
SX-102215,digital_arrest,Kolkata,312851,93,resolved
SX-102216,upi_fraud,Pune,573888,94,submitted
SX-102217,digital_arrest,Central Delhi,687991,77,submitted
SX-102218,digital_arrest,Chennai,225590,73,submitted
SX-102219,counterfeit,Chennai,248744,46,investigating
SX-102220,upi_fraud,Jaipur,104470,69,investigating
SX-102221,scam_call,Jaipur,566516,76,submitted
SX-102222,counterfeit,Pune,219665,64,resolved
SX-102223,scam_call,Lucknow,530739,85,investigating
SX-102224,counterfeit,Mumbai,604800,24,investigating
SX-102225,scam_call,Chennai,379201,68,verified
SX-102226,upi_fraud,Mumbai,745865,40,investigating
SX-102227,phishing,Lucknow,110155,81,investigating
SX-102228,upi_fraud,Mumbai,779920,54,investigating
SX-102229,upi_fraud,Lucknow,477668,80,resolved
SX-102230,digital_arrest,Kolkata,577328,72,submitted
SX-102231,scam_call,Pune,720510,78,verified
SX-102232,phishing,Kolkata,788604,38,resolved
SX-102233,upi_fraud,Lucknow,337780,31,investigating
SX-102234,digital_arrest,Lucknow,723630,16,investigating
SX-102235,scam_call,Bengaluru,573428,86,resolved
SX-102236,digital_arrest,Bengaluru,257186,90,investigating
SX-102237,scam_call,Kolkata,620873,60,investigating
SX-102238,upi_fraud,Kolkata,395584,24,investigating
SX-102239,phishing,Pune,493719,31,resolved
SX-102240,scam_call,Kolkata,398580,71,verified
SX-102241,upi_fraud,Mumbai,587296,19,verified
SX-102242,scam_call,Pune,36112,73,submitted
SX-102243,counterfeit,Central Delhi,449888,95,investigating
SX-102244,phishing,Lucknow,437316,66,submitted
SX-102245,counterfeit,Mumbai,261844,82,submitted
SX-102246,digital_arrest,Chennai,627594,20,submitted
SX-102247,upi_fraud,Kolkata,182358,30,resolved
SX-102248,counterfeit,Kolkata,176269,58,resolved
SX-102249,counterfeit,Central Delhi,597640,19,verified
SX-102250,upi_fraud,Chennai,185831,63,submitted
SX-102251,digital_arrest,Jaipur,210652,28,verified
SX-102252,digital_arrest,Central Delhi,438757,25,investigating
SX-102253,phishing,Chennai,339138,45,submitted
SX-102254,upi_fraud,Central Delhi,60168,23,verified
SX-102255,upi_fraud,Kolkata,194020,91,investigating
SX-102256,phishing,Chennai,71900,59,resolved
SX-102257,upi_fraud,Lucknow,577997,82,investigating
SX-102258,digital_arrest,Mumbai,696399,46,resolved
SX-102259,upi_fraud,Central Delhi,141464,19,submitted
SX-102260,scam_call,Pune,9519,34,submitted
SX-102261,counterfeit,Kolkata,712126,89,resolved
SX-102262,upi_fraud,Jaipur,549977,37,investigating
SX-102263,digital_arrest,Jaipur,54521,48,investigating
SX-102264,scam_call,Central Delhi,538815,86,submitted
SX-102265,digital_arrest,Kolkata,80965,79,investigating
SX-102266,counterfeit,Jaipur,493962,40,verified
SX-102267,upi_fraud,Lucknow,691859,16,verified
SX-102268,scam_call,Jaipur,607735,20,submitted
SX-102269,counterfeit,Jaipur,614043,83,verified
SX-102270,upi_fraud,Chennai,197930,18,investigating
SX-102271,digital_arrest,Jaipur,253164,27,resolved
SX-102272,counterfeit,Chennai,218478,40,verified
SX-102273,phishing,Mumbai,318438,30,resolved
SX-102274,phishing,Central Delhi,473866,81,investigating
SX-102275,upi_fraud,Mumbai,357709,74,verified
SX-102276,counterfeit,Bengaluru,788578,70,submitted
SX-102277,phishing,Mumbai,713063,41,verified
SX-102278,upi_fraud,Pune,279824,33,resolved
SX-102279,counterfeit,Jaipur,33471,91,submitted
SX-102280,phishing,Central Delhi,582370,98,submitted
SX-102281,digital_arrest,Pune,625911,77,submitted
SX-102282,upi_fraud,Pune,217281,55,submitted
SX-102283,phishing,Kolkata,512462,15,verified
SX-102284,phishing,Mumbai,93686,74,submitted
SX-102285,counterfeit,Chennai,541443,76,resolved
SX-102286,scam_call,Pune,209402,52,verified
SX-102287,scam_call,Mumbai,493032,29,submitted
SX-102288,upi_fraud,Chennai,322882,65,resolved
SX-102289,scam_call,Jaipur,121352,33,submitted
SX-102290,digital_arrest,Kolkata,682397,46,resolved
SX-102291,counterfeit,Lucknow,210970,31,verified
SX-102292,phishing,Chennai,226039,78,verified
SX-102293,upi_fraud,Pune,124335,21,submitted
SX-102294,upi_fraud,Jaipur,579128,90,submitted
SX-102295,counterfeit,Chennai,739395,84,submitted
SX-102296,upi_fraud,Lucknow,336727,21,investigating
SX-102297,digital_arrest,Pune,156509,67,resolved
SX-102298,scam_call,Central Delhi,769370,28,submitted
SX-102299,phishing,Central Delhi,730057,48,verified
SX-102300,phishing,Kolkata,577240,93,submitted
SX-102301,upi_fraud,Central Delhi,409439,92,submitted
SX-102302,scam_call,Central Delhi,678763,24,verified
SX-102303,counterfeit,Lucknow,633419,80,investigating
SX-102304,counterfeit,Kolkata,181540,56,investigating
SX-102305,upi_fraud,Chennai,513144,82,submitted
SX-102306,scam_call,Kolkata,719775,94,submitted
SX-102307,digital_arrest,Jaipur,738743,73,investigating
SX-102308,phishing,Bengaluru,604234,72,submitted
SX-102309,phishing,Kolkata,405500,83,verified
SX-102310,phishing,Kolkata,115783,48,verified
SX-102311,upi_fraud,Bengaluru,431369,83,submitted
SX-102312,upi_fraud,Central Delhi,28343,30,resolved
SX-102313,scam_call,Chennai,308125,26,investigating
SX-102314,scam_call,Lucknow,645023,71,resolved
SX-102315,digital_arrest,Kolkata,726992,96,investigating
SX-102316,upi_fraud,Bengaluru,604515,19,investigating
SX-102317,counterfeit,Kolkata,675841,56,submitted
SX-102318,counterfeit,Jaipur,546600,48,investigating
SX-102319,scam_call,Bengaluru,710734,85,verified
SX-102320,phishing,Jaipur,593813,31,resolved
SX-102321,digital_arrest,Pune,472536,31,resolved
SX-102322,phishing,Chennai,740347,16,resolved
SX-102323,phishing,Bengaluru,689953,91,resolved
SX-102324,phishing,Mumbai,86099,64,resolved
SX-102325,phishing,Bengaluru,413955,25,verified
SX-102326,scam_call,Kolkata,700118,50,investigating
SX-102327,digital_arrest,Jaipur,130295,87,resolved
SX-102328,counterfeit,Bengaluru,198355,62,submitted
SX-102329,digital_arrest,Pune,293615,68,investigating
SX-102330,phishing,Mumbai,222241,98,submitted
SX-102331,digital_arrest,Chennai,295904,50,verified
SX-102332,digital_arrest,Bengaluru,600355,70,submitted
SX-102333,upi_fraud,Central Delhi,218035,42,investigating
SX-102334,scam_call,Central Delhi,17543,74,verified
SX-102335,scam_call,Jaipur,428826,62,verified
SX-102336,counterfeit,Central Delhi,531354,73,resolved
SX-102337,scam_call,Mumbai,260093,64,verified
SX-102338,upi_fraud,Central Delhi,495258,68,resolved
SX-102339,scam_call,Mumbai,114786,62,verified
SX-102340,digital_arrest,Lucknow,275786,25,resolved
SX-102341,digital_arrest,Bengaluru,167758,20,verified
SX-102342,upi_fraud,Jaipur,54901,91,submitted
SX-102343,upi_fraud,Chennai,558982,27,investigating
SX-102344,phishing,Bengaluru,350834,45,investigating
SX-102345,phishing,Bengaluru,90511,98,resolved
SX-102346,counterfeit,Pune,746016,76,investigating
SX-102347,scam_call,Mumbai,307879,16,resolved
SX-102348,upi_fraud,Jaipur,7551,28,resolved
SX-102349,upi_fraud,Jaipur,637413,59,verified
SX-102350,phishing,Chennai,243479,36,resolved
SX-102351,phishing,Jaipur,635786,22,verified
SX-102352,upi_fraud,Bengaluru,655575,63,investigating
SX-102353,upi_fraud,Mumbai,464973,61,resolved
SX-102354,upi_fraud,Pune,283677,35,submitted
SX-102355,scam_call,Mumbai,44376,52,investigating
SX-102356,upi_fraud,Bengaluru,723160,49,investigating
SX-102357,phishing,Lucknow,518636,60,verified
SX-102358,digital_arrest,Central Delhi,541334,72,investigating
SX-102359,scam_call,Pune,722894,88,investigating
SX-102360,counterfeit,Central Delhi,226399,47,resolved
SX-102361,counterfeit,Pune,339575,73,investigating
SX-102362,upi_fraud,Mumbai,210694,49,verified
SX-102363,digital_arrest,Mumbai,779144,60,submitted
SX-102364,digital_arrest,Central Delhi,175523,56,investigating
SX-102365,upi_fraud,Pune,325976,99,verified
SX-102366,digital_arrest,Central Delhi,572666,70,investigating
SX-102367,counterfeit,Mumbai,404688,43,submitted
SX-102368,digital_arrest,Chennai,524874,59,resolved
SX-102369,scam_call,Chennai,367131,38,submitted
SX-102370,upi_fraud,Mumbai,747096,21,resolved
SX-102371,digital_arrest,Lucknow,81071,79,submitted
SX-102372,upi_fraud,Jaipur,390436,24,submitted
SX-102373,counterfeit,Lucknow,384733,69,resolved
SX-102374,digital_arrest,Jaipur,199748,76,submitted
SX-102375,digital_arrest,Chennai,284368,67,resolved
SX-102376,phishing,Lucknow,551206,68,resolved
SX-102377,scam_call,Lucknow,553617,23,investigating
SX-102378,scam_call,Pune,100425,46,investigating
SX-102379,phishing,Bengaluru,562824,71,resolved
SX-102380,scam_call,Central Delhi,38581,51,resolved
SX-102381,counterfeit,Mumbai,182383,30,investigating
SX-102382,phishing,Chennai,395642,98,submitted
SX-102383,upi_fraud,Kolkata,137125,76,verified
SX-102384,phishing,Chennai,675211,22,investigating
SX-102385,scam_call,Jaipur,377086,38,submitted
SX-102386,scam_call,Chennai,359278,39,verified
SX-102387,upi_fraud,Chennai,198221,81,submitted
SX-102388,digital_arrest,Pune,349348,38,verified
SX-102389,counterfeit,Bengaluru,188025,37,submitted
SX-102390,scam_call,Bengaluru,213367,28,submitted
SX-102391,upi_fraud,Bengaluru,109007,66,verified
SX-102392,phishing,Kolkata,203180,78,submitted
SX-102393,scam_call,Lucknow,398900,28,investigating
SX-102394,scam_call,Chennai,397110,44,submitted
SX-102395,scam_call,Pune,697570,55,verified
SX-102396,scam_call,Kolkata,367560,70,investigating
SX-102397,digital_arrest,Mumbai,728048,41,submitted
SX-102398,digital_arrest,Central Delhi,727890,19,verified
SX-102399,phishing,Bengaluru,132275,42,verified
SX-102400,phishing,Jaipur,383483,46,resolved
SX-102401,upi_fraud,Jaipur,753100,80,resolved
SX-102402,scam_call,Lucknow,521071,99,verified
SX-102403,counterfeit,Lucknow,258784,84,verified
SX-102404,counterfeit,Chennai,353153,88,investigating
SX-102405,digital_arrest,Chennai,261893,59,resolved
SX-102406,upi_fraud,Mumbai,160242,59,resolved
SX-102407,phishing,Pune,187529,28,investigating
SX-102408,digital_arrest,Kolkata,361332,34,verified
SX-102409,scam_call,Chennai,164166,37,resolved
SX-102410,phishing,Kolkata,702143,30,submitted
SX-102411,scam_call,Chennai,693291,37,submitted
SX-102412,upi_fraud,Jaipur,198423,65,verified
SX-102413,digital_arrest,Lucknow,409958,19,resolved
SX-102414,digital_arrest,Kolkata,363831,68,submitted
SX-102415,phishing,Kolkata,414146,99,resolved
SX-102416,digital_arrest,Central Delhi,7018,23,submitted
SX-102417,digital_arrest,Pune,766437,51,verified
SX-102418,digital_arrest,Pune,375584,43,submitted
SX-102419,phishing,Kolkata,307202,78,submitted
SX-102420,digital_arrest,Chennai,34578,58,verified
SX-102421,scam_call,Central Delhi,581343,84,investigating
SX-102422,phishing,Pune,719183,51,verified
SX-102423,counterfeit,Pune,654001,43,resolved
SX-102424,counterfeit,Pune,113990,92,verified
SX-102425,phishing,Central Delhi,697966,28,resolved
SX-102426,phishing,Lucknow,515072,66,resolved
SX-102427,phishing,Bengaluru,350983,53,resolved
SX-102428,upi_fraud,Chennai,239912,72,investigating
SX-102429,upi_fraud,Mumbai,625751,78,submitted
SX-102430,phishing,Kolkata,302781,83,resolved
SX-102431,scam_call,Lucknow,511740,46,resolved
SX-102432,digital_arrest,Mumbai,391079,65,investigating
SX-102433,counterfeit,Bengaluru,199863,75,resolved
SX-102434,digital_arrest,Lucknow,744789,53,investigating
SX-102435,upi_fraud,Jaipur,435209,47,investigating
SX-102436,phishing,Mumbai,743909,37,submitted
SX-102437,phishing,Kolkata,796916,34,investigating
SX-102438,counterfeit,Jaipur,453643,97,submitted
SX-102439,counterfeit,Kolkata,172519,64,submitted
SX-102440,digital_arrest,Pune,657553,34,investigating
SX-102441,upi_fraud,Mumbai,29101,69,investigating
SX-102442,digital_arrest,Lucknow,300141,21,resolved
SX-102443,scam_call,Bengaluru,624483,91,verified
SX-102444,phishing,Jaipur,582793,28,verified
SX-102445,phishing,Pune,116047,69,investigating
SX-102446,phishing,Mumbai,435023,67,submitted
SX-102447,digital_arrest,Pune,268411,84,submitted
SX-102448,phishing,Jaipur,213543,21,submitted
SX-102449,upi_fraud,Kolkata,622055,49,submitted
SX-102450,scam_call,Pune,119105,83,submitted
SX-102451,upi_fraud,Pune,711780,29,submitted
SX-102452,counterfeit,Central Delhi,458279,37,resolved
SX-102453,scam_call,Kolkata,796939,94,resolved
SX-102454,upi_fraud,Kolkata,58534,77,resolved
SX-102455,upi_fraud,Mumbai,707163,80,investigating
SX-102456,upi_fraud,Lucknow,707830,81,submitted
SX-102457,counterfeit,Chennai,217706,59,verified
SX-102458,digital_arrest,Lucknow,555117,19,investigating
SX-102459,counterfeit,Lucknow,374708,96,investigating
SX-102460,counterfeit,Lucknow,712231,37,investigating
SX-102461,digital_arrest,Central Delhi,576687,49,resolved
SX-102462,phishing,Chennai,557568,23,investigating
SX-102463,upi_fraud,Jaipur,203419,77,investigating
SX-102464,counterfeit,Chennai,240364,75,investigating
SX-102465,counterfeit,Bengaluru,177113,31,investigating
SX-102466,digital_arrest,Bengaluru,342074,76,investigating
SX-102467,scam_call,Mumbai,60009,52,investigating
SX-102468,scam_call,Chennai,716040,58,resolved
SX-102469,counterfeit,Mumbai,211144,50,verified
SX-102470,scam_call,Bengaluru,38300,77,verified
SX-102471,scam_call,Jaipur,681005,41,verified
SX-102472,upi_fraud,Lucknow,405584,81,resolved
SX-102473,scam_call,Chennai,287639,99,resolved
SX-102474,phishing,Chennai,215227,37,verified
SX-102475,phishing,Pune,628766,17,verified
SX-102476,upi_fraud,Kolkata,544248,48,investigating
SX-102477,digital_arrest,Jaipur,544535,22,submitted
SX-102478,counterfeit,Lucknow,13028,71,investigating
SX-102479,counterfeit,Central Delhi,357704,80,verified
SX-102480,scam_call,Jaipur,775367,76,resolved
SX-102481,scam_call,Kolkata,378226,57,verified
SX-102482,counterfeit,Mumbai,68162,25,resolved
SX-102483,upi_fraud,Pune,494644,18,verified
SX-102484,digital_arrest,Pune,524511,88,resolved
SX-102485,scam_call,Central Delhi,580310,20,verified
SX-102486,upi_fraud,Lucknow,33811,79,resolved
SX-102487,scam_call,Bengaluru,457504,87,investigating
SX-102488,phishing,Central Delhi,6052,47,submitted
SX-102489,counterfeit,Bengaluru,27585,43,resolved
SX-102490,counterfeit,Jaipur,198878,92,verified
SX-102491,digital_arrest,Chennai,361624,63,submitted
SX-102492,scam_call,Kolkata,267073,65,investigating
SX-102493,counterfeit,Pune,77732,18,verified
SX-102494,scam_call,Lucknow,277666,84,verified
SX-102495,phishing,Kolkata,133960,92,verified
SX-102496,phishing,Bengaluru,321951,95,verified
SX-102497,upi_fraud,Jaipur,740438,72,submitted
SX-102498,digital_arrest,Chennai,368221,29,submitted
SX-102499,counterfeit,Mumbai,487254,20,verified
SX-102500,scam_call,Lucknow,520001,88,verified
SX-102501,counterfeit,Jaipur,69363,25,verified
SX-102502,phishing,Central Delhi,360020,30,investigating
SX-102503,digital_arrest,Pune,63523,97,investigating
SX-102504,scam_call,Bengaluru,647880,45,resolved
SX-102505,upi_fraud,Jaipur,369468,50,submitted
SX-102506,counterfeit,Pune,736691,37,verified
SX-102507,counterfeit,Bengaluru,532357,25,resolved
SX-102508,scam_call,Kolkata,495775,67,verified
SX-102509,upi_fraud,Pune,595718,98,verified
SX-102510,digital_arrest,Bengaluru,271583,89,investigating
SX-102511,digital_arrest,Lucknow,691156,17,resolved
SX-102512,scam_call,Pune,328195,51,submitted
SX-102513,upi_fraud,Lucknow,241385,56,verified
SX-102514,upi_fraud,Central Delhi,541546,45,investigating
SX-102515,phishing,Chennai,215691,20,investigating
SX-102516,phishing,Mumbai,278833,47,submitted
SX-102517,counterfeit,Bengaluru,540536,59,submitted
SX-102518,counterfeit,Lucknow,602144,83,investigating
SX-102519,counterfeit,Mumbai,63280,81,investigating
SX-102520,upi_fraud,Mumbai,321674,63,investigating
SX-102521,upi_fraud,Jaipur,396957,48,resolved
SX-102522,counterfeit,Bengaluru,699711,51,resolved
SX-102523,counterfeit,Jaipur,414866,24,submitted
SX-102524,scam_call,Kolkata,725692,36,investigating
SX-102525,scam_call,Pune,141483,36,verified
SX-102526,phishing,Central Delhi,478991,84,verified
SX-102527,counterfeit,Central Delhi,440446,78,resolved
SX-102528,scam_call,Mumbai,731019,94,verified
SX-102529,scam_call,Chennai,356802,73,investigating
SX-102530,digital_arrest,Mumbai,778065,17,submitted
SX-102531,digital_arrest,Kolkata,426956,63,resolved
SX-102532,phishing,Chennai,618217,90,verified
SX-102533,scam_call,Mumbai,471476,24,resolved
SX-102534,counterfeit,Mumbai,127470,66,submitted
SX-102535,upi_fraud,Mumbai,260720,51,investigating
SX-102536,phishing,Lucknow,625077,77,submitted
SX-102537,counterfeit,Lucknow,61401,98,resolved
SX-102538,scam_call,Pune,265125,61,investigating
SX-102539,phishing,Mumbai,179286,54,verified
SX-102540,digital_arrest,Bengaluru,479192,36,resolved
SX-102541,digital_arrest,Lucknow,52295,86,submitted
SX-102542,phishing,Central Delhi,397942,39,submitted
SX-102543,upi_fraud,Chennai,14607,19,verified
SX-102544,scam_call,Chennai,764857,15,submitted
SX-102545,digital_arrest,Chennai,791565,96,resolved
SX-102546,scam_call,Bengaluru,224021,48,submitted
SX-102547,digital_arrest,Jaipur,471250,41,verified
SX-102548,counterfeit,Jaipur,592036,47,investigating
SX-102549,counterfeit,Lucknow,524155,42,verified
SX-102550,phishing,Lucknow,398544,41,verified
SX-102551,digital_arrest,Bengaluru,660119,19,verified
SX-102552,phishing,Kolkata,372263,71,verified
SX-102553,counterfeit,Jaipur,535074,54,submitted
SX-102554,upi_fraud,Bengaluru,284014,85,submitted
SX-102555,phishing,Central Delhi,30622,92,submitted
SX-102556,digital_arrest,Mumbai,106998,47,investigating
SX-102557,scam_call,Kolkata,336042,51,submitted
SX-102558,counterfeit,Lucknow,10275,87,investigating
SX-102559,digital_arrest,Kolkata,725172,42,submitted
SX-102560,scam_call,Bengaluru,686478,68,investigating
SX-102561,phishing,Lucknow,35305,95,verified
SX-102562,phishing,Kolkata,680841,18,submitted
SX-102563,counterfeit,Jaipur,544842,16,submitted
SX-102564,scam_call,Lucknow,437739,23,investigating
SX-102565,counterfeit,Lucknow,798205,29,investigating
SX-102566,scam_call,Mumbai,573005,81,resolved
SX-102567,digital_arrest,Jaipur,709865,19,investigating
SX-102568,phishing,Central Delhi,780182,17,submitted
SX-102569,phishing,Bengaluru,363334,23,resolved
SX-102570,counterfeit,Bengaluru,421442,31,investigating
SX-102571,digital_arrest,Pune,630883,76,resolved
SX-102572,scam_call,Kolkata,771342,85,resolved
SX-102573,upi_fraud,Chennai,589449,87,investigating
SX-102574,digital_arrest,Kolkata,382120,90,verified
SX-102575,counterfeit,Lucknow,607270,86,verified
SX-102576,phishing,Mumbai,179079,80,submitted
SX-102577,upi_fraud,Central Delhi,677458,36,investigating
SX-102578,upi_fraud,Lucknow,347133,67,resolved
SX-102579,counterfeit,Pune,610339,32,investigating
SX-102580,counterfeit,Bengaluru,622399,93,resolved
SX-102581,digital_arrest,Bengaluru,491903,78,verified
SX-102582,upi_fraud,Bengaluru,281691,38,submitted
SX-102583,scam_call,Kolkata,730143,78,submitted
SX-102584,upi_fraud,Jaipur,128535,71,submitted
SX-102585,counterfeit,Chennai,502004,47,investigating
SX-102586,upi_fraud,Bengaluru,159387,91,submitted
SX-102587,upi_fraud,Lucknow,25807,73,submitted
SX-102588,counterfeit,Jaipur,447229,98,resolved
SX-102589,phishing,Kolkata,658017,86,resolved
SX-102590,phishing,Kolkata,168547,36,submitted
SX-102591,phishing,Bengaluru,327913,70,resolved
SX-102592,upi_fraud,Lucknow,479485,99,verified
SX-102593,counterfeit,Jaipur,480830,17,investigating
SX-102594,phishing,Kolkata,408752,43,investigating
SX-102595,digital_arrest,Mumbai,692195,53,submitted
SX-102596,counterfeit,Mumbai,512147,63,verified
SX-102597,counterfeit,Kolkata,199278,15,resolved
SX-102598,scam_call,Mumbai,515863,55,resolved
SX-102599,upi_fraud,Lucknow,702604,36,submitted
SX-102600,upi_fraud,Jaipur,691373,61,resolved
SX-102601,scam_call,Kolkata,677973,99,submitted
SX-102602,scam_call,Jaipur,287789,95,investigating
SX-102603,upi_fraud,Mumbai,93977,89,submitted
SX-102604,digital_arrest,Kolkata,531159,94,resolved
SX-102605,upi_fraud,Bengaluru,504693,39,investigating
SX-102606,upi_fraud,Mumbai,93179,76,verified
SX-102607,upi_fraud,Lucknow,645901,37,submitted
SX-102608,scam_call,Mumbai,140857,91,investigating
SX-102609,digital_arrest,Lucknow,212099,48,resolved
SX-102610,phishing,Mumbai,720266,22,verified
SX-102611,counterfeit,Chennai,695211,45,investigating
SX-102612,upi_fraud,Mumbai,390434,47,resolved
SX-102613,scam_call,Mumbai,767783,87,investigating
SX-102614,phishing,Kolkata,233874,19,verified
SX-102615,digital_arrest,Kolkata,564648,64,resolved
SX-102616,counterfeit,Chennai,683675,64,submitted
SX-102617,counterfeit,Lucknow,769258,31,submitted
SX-102618,scam_call,Central Delhi,747434,45,verified
SX-102619,upi_fraud,Bengaluru,426030,15,investigating
SX-102620,upi_fraud,Pune,629502,28,resolved
SX-102621,scam_call,Pune,647397,70,resolved
SX-102622,upi_fraud,Mumbai,126995,20,submitted
SX-102623,upi_fraud,Mumbai,687845,52,resolved
SX-102624,digital_arrest,Jaipur,377525,73,submitted
SX-102625,phishing,Lucknow,224683,93,submitted
SX-102626,digital_arrest,Jaipur,457146,53,verified
SX-102627,counterfeit,Lucknow,318675,64,verified
SX-102628,counterfeit,Kolkata,347105,42,resolved
SX-102629,upi_fraud,Lucknow,556975,88,verified
SX-102630,counterfeit,Pune,434177,31,submitted
SX-102631,phishing,Central Delhi,310077,53,investigating
SX-102632,digital_arrest,Chennai,9453,73,verified
SX-102633,phishing,Kolkata,474513,25,submitted
SX-102634,digital_arrest,Pune,793606,84,investigating
SX-102635,digital_arrest,Chennai,418041,69,submitted
SX-102636,phishing,Kolkata,560779,80,investigating
SX-102637,scam_call,Mumbai,590332,40,submitted
SX-102638,digital_arrest,Mumbai,758908,41,resolved
SX-102639,upi_fraud,Central Delhi,445050,59,resolved
SX-102640,digital_arrest,Central Delhi,295623,55,resolved
SX-102641,scam_call,Chennai,638903,80,verified
